"_","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","","","","","","","",""
"2008-2014, United States","","","","","","","",""
"Smoothed  Death Rates per 100,000 Population","","","","","","","",""
"All Injury, Homicide, All Races, All Ethnicities, Both Sexes, All Ages","","","","","","","",""
"Annualized Crude Rate for United States: 5.31","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Reports for All Ages include those of unknown age.","","","","","","","",""
"* Rates based on 20 or fewer deaths may be unstable.  These rates are suppressed for counties (see legend above); such rates in the title have an asterisk.","","","","","","","",""
"","","","","","","","",""
"Rates appearing in this map have been geospatially smoothed.                                      m9113517 created 26DEC16:23:33     downloaded 08DEC20:19:45","","","","","","","",""
"","","","","","","","",""
"Types of Rates:    S_C_Rate = Smoothed, Crude Rate.","","","","","","","",""
".......................    U_C_Rate = Unsmoothed, Crude Rate.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Produced by: the Statistics, Programming & Economics Branch, National Center for Injury Prevention & Control, CDC","","","","","","","",""
"Data Sources: NCHS National Vital Statistics System for numbers of deaths; US Census Bureau for population estimates.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","WA","ISLAND","53","29","1.954915039","","","551192"
"","WA","JEFFERSON","53","31","3.54112405","","","209220"
"","WA","KING","53","33","3.145790845","2.734010505","378","13825843"
"","WA","KITSAP","53","35","3.217538958","1.531251134","27","1763264"
"","WA","KITTITAS","53","37","3.457706588","","","288912"
"","WA","KLICKITAT","53","39","5.23433045","","","143598"
"","WA","LEWIS","53","41","4.04948343","4.173844414","22","527092"
"","WA","LINCOLN","53","43","3.502122599","","","73231"
"","WA","MASON","53","45","3.067378402","","","423705"
"","WA","OKANOGAN","53","47","3.318004154","","","287023"
"","WA","PACIFIC","53","49","3.347072268","","","145676"
"","WA","PEND OREILLE","53","51","3.290482574","","","90882"
"","WA","PIERCE","53","53","3.222945958","3.720037753","210","5645104"
"","WA","SAN JUAN","53","55","","","","110553"
"","WA","SKAGIT","53","57","2.36517283","3.154888014","26","824118"
"","WA","SKAMANIA","53","59","3.843736644","","","77809"
"","WA","SNOHOMISH","53","61","2.559249513","2.009594434","102","5075651"
"","WA","SPOKANE","53","63","2.868200136","3.379143864","112","3314449"
"","WA","STEVENS","53","65","3.414563452","","","304680"
"","WA","THURSTON","53","67","3.453642333","2.346187836","42","1790138"
"","WA","WAHKIAKUM","53","69","2.722409739","","","28114"
"","WA","WALLA WALLA","53","71","2.942298301","","","412661"
"","WA","WHATCOM","53","73","2.844041082","2.323177995","33","1420468"
"","WA","WHITMAN","53","75","3.036120223","","","318522"
"","WA","YAKIMA","53","77","3.412187945","8.089234811","138","1705971"
"","WV","BARBOUR","54","1","3.919254645","","","116327"
"","WV","BERKELEY","54","3","2.420082733","2.83557704","21","740590"
"","WV","BOONE","54","5","7.472769909","","","170861"
"","WV","BRAXTON","54","7","6.235026195","","","101556"
"","WV","BROOKE","54","9","3.501683092","","","167336"
"","WV","CABELL","54","11","4.926118834","6.663211668","45","675350"
"","WV","CALHOUN","54","13","","","","53084"
"","WV","CLAY","54","15","6.537137695","","","65266"
"","WV","DODDRIDGE","54","17","4.13960829","","","57571"
"","WV","FAYETTE","54","19","6.668240809","","","320795"
"","WV","GILMER","54","21","4.78581311","","","60441"
"","WV","GRANT","54","23","3.474184493","","","83167"
"","WV","GREENBRIER","54","25","4.941565982","","","248967"
"","WV","HAMPSHIRE","54","27","2.702460274","","","165868"
"","WV","HANCOCK","54","29","3.802199267","","","213411"
"","WV","HARDY","54","31","2.217887261","","","97450"
"","WV","HARRISON","54","33","3.628518629","","","482340"
"","WV","JACKSON","54","35","4.92281195","","","204363"
"","WV","JEFFERSON","54","37","1.686601578","","","378340"
"","WV","KANAWHA","54","39","6.022184005","7.066228412","95","1344423"
"","WV","LEWIS","54","41","4.568204724","","","114891"
"","WV","LINCOLN","54","43","6.402582259","","","151720"
"","WV","LOGAN","54","45","7.670874123","8.659576311","22","254054"
"","WV","MC DOWELL","54","47","9.124984703","15.8703918","24","151225"
"","WV","MARION","54","49","2.890387073","","","395957"
"","WV","MARSHALL","54","51","2.659727583","","","229990"
"","WV","MASON","54","53","5.047046067","","","190432"
"","WV","MERCER","54","55","8.04947817","8.740072543","38","434779"
"","WV","MINERAL","54","57","3.066683861","","","195427"
"","WV","MINGO","54","59","7.856002614","","","185009"
"","WV","MONONGALIA","54","61","3.136463187","","","687449"
"","WV","MONROE","54","63","3.243552734","","","94768"
"","WV","MORGAN","54","65","2.610156565","","","122389"
"","WV","NICHOLAS","54","67","6.402252218","","","182839"
"","WV","OHIO","54","69","3.254879048","","","308570"
"","WV","PENDLETON","54","71","2.292135175","","","53083"
"","WV","PLEASANTS","54","73","2.280802647","","","53400"
"","WV","POCAHONTAS","54","75","3.816004027","","","61121"
"","WV","PRESTON","54","77","3.301928326","","","234956"
"","WV","PUTNAM","54","79","5.713149845","","","391800"
"","WV","RALEIGH","54","81","7.429948402","8.526154432","47","551245"
"","WV","RANDOLPH","54","83","3.362994111","","","205875"
"","WV","RITCHIE","54","85","3.175374967","","","72149"
"","WV","ROANE","54","87","6.293436443","","","103795"
"","WV","SUMMERS","54","89","6.537415181","","","96083"
"","WV","TAYLOR","54","91","3.438923008","","","118492"
"","WV","TUCKER","54","93","4.059936259","","","49341"
"","WV","TYLER","54","95","","","","64054"
"","WV","UPSHUR","54","97","4.248401431","","","170482"
"","WV","WAYNE","54","99","5.376640203","","","294134"
"","WV","WEBSTER","54","101","4.089833631","","","63460"
"","WV","WETZEL","54","103","2.995460629","","","114829"
"","WV","WIRT","54","105","3.054291418","","","40480"
"","WV","WOOD","54","107","2.664691505","","","606576"
"","WV","WYOMING","54","109","9.052340318","","","163935"
"","WI","ADAMS","55","1","1.304035991","","","145061"
"","WI","ASHLAND","55","3","","","","112588"
"","WI","BARRON","55","5","1.289046679","","","320502"
"","WI","BAYFIELD","55","7","","","","105461"
"","WI","BROWN","55","9","1.171332039","1.824917422","32","1753504"
"","WI","BUFFALO","55","11","","","","94262"
"","WI","BURNETT","55","13","","","","108269"
"","WI","CALUMET","55","15","1.10562422","","","343965"
"","WI","CHIPPEWA","55","17","1.020882824","","","438575"
"","WI","CLARK","55","19","1.214718423","","","242111"
"","WI","COLUMBIA","55","21","1.363192211","","","396069"
"","WI","CRAWFORD","55","23","","","","116155"
"","WI","DANE","55","25","1.571069227","1.495647952","52","3476754"
"","WI","DODGE","55","27","1.251482224","","","620961"
"","WI","DOOR","55","29","","","","194959"
"","WI","DOUGLAS","55","31","1.804998001","","","307311"
"","WI","DUNN","55","33","1.032075921","","","307150"
"","WI","EAU CLAIRE","55","35","1.10135848","","","698203"
"","WI","FLORENCE","55","37","","","","31449"
"","WI","FOND DU LAC","55","39","1.145360938","","","711026"
"","WI","FOREST","55","41","","","","65019"
"","WI","GRANT","55","43","1.257943503","","","358129"
"","WI","GREEN","55","45","3.322340374","","","258114"
"","WI","GREEN LAKE","55","47","0.996069149","","","133184"
"","WI","IOWA","55","49","1.41737446","","","166092"
"","WI","IRON","55","51","","","","41724"
"","WI","JACKSON","55","53","1.154901482","","","143417"
"","WI","JEFFERSON","55","55","1.478603581","","","587624"
"","WI","JUNEAU","55","57","1.190706535","","","186585"
"","WI","KENOSHA","55","59","2.384186678","2.572179648","30","1166326"
"","WI","KEWAUNEE","55","61","1.353455202","","","143918"
"","WI","LA CROSSE","55","63","1.0131325","","","808912"
"","WI","LAFAYETTE","55","65","2.088315586","","","117899"
"","WI","LANGLADE","55","67","1.23688671","","","138905"
"","WI","LINCOLN","55","69","1.239483406","","","200751"
"","WI","MANITOWOC","55","71","1.272121079","","","567478"
"","WI","MARATHON","55","73","1.108672697","","","941257"
"","WI","MARINETTE","55","75","","","","291297"
"","WI","MARQUETTE","55","77","","","","107022"
"","WI","MENOMINEE","55","78","","","","30286"
"","WI","MILWAUKEE","55","79","6.319693762","10.24992817","681","6643949"
"","WI","MONROE","55","81","","","","314091"
"","WI","OCONTO","55","83","1.623039254","","","262892"
"","WI","ONEIDA","55","85","","","","251504"
"","WI","OUTAGAMIE","55","87","1.120711876","","","1246093"
"","WI","OZAUKEE","55","89","6.304813055","","","607100"
"","WI","PEPIN","55","91","1.09844758","","","51999"
"","WI","PIERCE","55","93","1.23572287","","","285577"
"","WI","POLK","55","95","1.296668238","","","307246"
"","WI","PORTAGE","55","97","1.195490337","","","491242"
"","WI","PRICE","55","99","","","","98202"
"","WI","RACINE","55","101","6.26980689","3.223407801","44","1365015"
"","WI","RICHLAND","55","103","","","","125565"
"","WI","ROCK","55","105","2.932063734","3.204323701","36","1123482"
"","WI","RUSK","55","107","","","","102097"
"","WI","ST CROIX","55","109","1.255843597","","","594403"
"","WI","SAUK","55","111","1.322435428","","","436156"
"","WI","SAWYER","55","113","1.728476733","","","115786"
"","WI","SHAWANO","55","115","1.321864379","","","292286"
"","WI","SHEBOYGAN","55","117","1.135873719","","","807143"
"","WI","TAYLOR","55","119","1.107365039","","","144314"
"","WI","TREMPEALEAU","55","121","1.083387936","","","203410"
"","WI","VERNON","55","123","0.905693436","","","209746"
"","WI","VILAS","55","125","","","","150121"
"","WI","WALWORTH","55","127","1.798291506","","","718662"
"","WI","WASHBURN","55","129","","","","110850"
"","WI","WASHINGTON","55","131","5.745721487","","","924996"
"","WI","WAUKESHA","55","133","5.624256185","0.949592698","26","2738016"
"","WI","WAUPACA","55","135","1.003913769","","","366038"
"","WI","WAUSHARA","55","137","1.275456961","","","171365"
"","WI","WINNEBAGO","55","139","0.844377184","","","1173396"
"","WI","WOOD","55","141","1.460623282","","","520420"
"","WY","ALBANY","56","1","1.951593867","","","256346"
"","WY","BIG HORN","56","3","3.389154445","","","82087"
"","WY","CAMPBELL","56","5","","","","325646"
"","WY","CARBON","56","7","4.555559605","","","110662"
"","WY","CONVERSE","56","9","2.959379556","","","97296"
"","WY","CROOK","56","11","","","","49537"
"","WY","FREMONT","56","13","4.604773957","14.52952683","41","282184"
"","WY","GOSHEN","56","15","3.106617278","","","93354"
"","WY","HOT SPRINGS","56","17","8.189223331","","","33655"
