LEAR_ID	AGENCY_NAME	ADDRESS1	CITY	AGENCY_STATE	ZIP	COUNTY	FIPS	ORI9	SAMPTYPE	STRATA	Q_8	Q_8_IMPUTED	Q_10A	Q_10A_IMPUTED	Q_10B	Q_10C	Q_10D	Q_10D_OTHER	Q10D_UPCODE	Q_10E	Q_10F	Q_10G	Q_10H	ANY_TYPE	ANY_Q10_OTHER	Q_11_M	Q_11_Y	Q_12	Q_12_ESTACT	Q_13	Q14M1	Q14M2	Q14M3	Q14M4	Q14M5	Q14M6	Q14M7	Q14M8	Q14M9	Q14M10	Q14M11	Q14M12	Q14M13	Q_14_OTHER	Q14_UPCODE	Q14M14	Q_15	Q_15_NUMBER	Q16M1	Q16M2	Q16M3	Q16M4	Q16M5	Q16M6	Q16M7	Q16M8	Q16M9	Q16M10	Q16M11	Q16M12	Q16M13	Q16M14	Q16M15	Q16M16	Q_16_OTHER	Q16_UPCODE	Q16M17	Q_17	Q_17_OTHER	Q17_UPCODE	Q_18	Q_19	Q_20	Q_21	Q22M1	Q22M2	Q22M3	Q22M4	Q22M5	Q22M6	Q22M7	Q22M8	Q22M9	Q22M10	Q22M11	Q_22_OTHER	Q22_UPCODE	Q22_ANY	Q22M12	Q_23	Q_24	Q_24_OTHER	Q24_UPCODE	Q25M1	Q25M2	Q25M3	Q25M4	Q25M5	Q25M6	Q25M7	Q_25_OTHER	Q25_UPCODE	Q25M8	Q_26A	Q_26B	Q_26C	Q_26D	Q_26E	Q_26F	Q_27	Q_28	Q_29	Q_30	Q_31	Q_32	Q_33	Q_34	Q_35	Q_36	Q_37	Q_38	Q_39	Q_40	Q_41	Q_42	Q_43	Q_44	Q_45	Q_46	Q_47	Q_48	Q_49	Q_50	Q_50_OTHER	Q50_UPCODE	Q51M1	Q51M2	Q51M3	Q51M4	Q51M5	Q51M6	Q_51_NUMBER	Q51M7	Q51M8	Q51M9	Q51M10	Q51M11	Q51M12	Q_51_OTHER	Q51_UPCODE	Q51M13	Q_52A	Q_52B	Q_52C	Q_52D	Q_52E	Q_52F	Q_52G	Q_52H	Q_53	Q54M1	Q54M2	Q54M3	Q54M4	Q54M5	Q54M6	Q54M7	Q54M8	Q54M9	Q54M10	Q54M11	Q54M12	Q_54_OTHER	Q54_UPCODE	Q54M13	Q54M14	Q_55	Q_56	Q_57	Q58M1	Q58M2	Q58M3	Q58M4	Q58M5	Q58M6	Q58M7	Q_58_OTHER	Q58_UPCODE	Q58M8	Q59M1	Q59M2	Q59M3	Q59M4	Q59M5	Q59M6	Q59M7	Q59M8	Q59M9	Q59M10	Q59M11	Q59M12	Q_59_OTHER	Q59_UPCODE	Q59_NONE	Q59_TOO_SOON	Q59M13	Q_60	Q_60_OTHER	Q60_UPCODE	Q61M1	Q61M2	Q61M3	Q61M4	Q61M5	Q61M6	Q61M7	Q61M8	Q61M9	Q61M10	Q61M11	Q61M12	Q61M13	Q61M14	Q_61_OTHER	Q61_UPCODE	Q61_INPROCESS	Q61M15	Q62M1	Q62M2	Q62M3	Q62M4	Q62M5	Q62M6	Q62M7	Q62M8	Q62M9	Q62M10	Q62M11	Q_62_OTHER	Q62_UPCODE	Q62_INPROCESS	Q62_NONE	Q62M12	Q_63	Q_64	Q_65	Q_66	Q_67	Q_68	Q_69	Q_70	Q_71	Q_72A	Q_72B	Q_72C	Q_72D	Q_72E	Q_72F	FINALWEIGHT
631035	BOONE COUNTY SHERIFF'S OFFICE	206 COURT ST	MADISON	WV	25130	BOONE	54005	WV0030000	1	204	24	0	2	0	1	1	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	1	1	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	1	77	2	2	2	1	1	1	1	0	1	0	0	0	0	4.2648401826484
631046	CALHOUN COUNTY SHERIFF'S OFFICE	PO BOX 230	GRANTSVILLE	WV	26147	CALHOUN	54013	WV0070000	1	206	2	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	0	0	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	4	-8	2	2	2	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	4.5625
631050	CEDAR GROVE POLICE DEPARTMENT	PO BOX 536	CEDAR GROVE	WV	25039	 	 	WV0201600	3	106	2	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	-9	0	0	1	0	0	1	0	0	0	0	0	 	-88	-88	-88	0	1	3	1	1	2	1	4	0	0	1	2	1	0	0	0	5.2860411899313
631053	CHARLESTON POLICE DEPARTMENT	PO BOX 2749	CHARLESTON	WV	25330	KANAWHA	54039	WV0200200	3	101	162	0	1	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	5	2016	60	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	We have the cameras on order. We intend to implement when they arrive	2	0	1	60	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	 	-88	0	9	 	-88	77	2	1	1	1	1	1	1	0	0	0	1	1	0	1	We haven't finalized the policy. We may include other situations listed	2	0	0	1	7	30 days up to two years depending on the event.	2	1	0	1	1	1	1	0	 	-88	0	1	1	1	1	1	77	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	1	1	1	0	0	1	9	0	1	0	1	0	0	 	-88	0	4	6	6	6	6	6	6	6	1	1	1	1	0	0	0	0	0	0	0	0	0	 	1	0	0	77	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	1	1	0	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	2	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	17	2	2	0	1	0	1	0	0	1.0868824531516
631057	CLARKSBURG POLICE DEPARTMENT	222 W MAIN ST	CLARKSBURG	WV	26301	HARRISON	54033	WV0170200	3	103	44	0	1	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	2	2016	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	 	-88	0	1	30	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	 	-88	0	4	 	-88	2	2	1	1	0	1	1	1	0	0	1	1	1	1	0	 	-88	-88	0	1	4	 	-88	1	0	1	1	1	1	0	 	-88	0	77	1	1	1	77	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	1	1	1	1	0	0	 	0	1	0	1	0	0	 	-88	0	4	3	4	4	4	4	4	4	1	1	0	0	0	0	0	0	0	0	1	0	0	 	-88	0	0	77	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	1	1	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	2	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	4	1	1	1	0	0	0	0	2	4.3705722070844
631074	FAIRMONT POLICE DEPARTMENT	500 QUINCY ST	FAIRMONT	WV	26554	MARION	54049	WV0250100	3	103	35	0	1	0	1	1	-9	 	-9	-9	-9	-9	-9	1	-9	6	2011	3	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	 	-88	0	77	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	 	-88	0	-9	 	-9	2	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-8	-8	-8	 	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-8	-8	-8	-8	-8	-8	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	1	1	0	1	1	1	10	0	1	0	1	0	0	 	-88	0	2	4	3	6	6	2	1	6	2	1	1	0	0	0	1	1	1	0	1	0	0	 	-88	0	0	6	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	1	0	0	1	0	0	0	0	1	0	 	-88	-88	-88	0	6	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	4.3705722070844
631079	FAYETTEVILLE POLICE DEPARTMENT	PO BOX 298	FAYETTEVILLE	WV	25840	FAYETTE	54019	WV0100200	3	105	7	0	2	0	2	1	-9	 	-9	-9	-9	-9	-9	1	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	0	0	0	0	0	0	 	-88	-88	0	0	0	1	0	0	0	1	0	0	0	0	 	-88	-88	-88	0	77	-8	2	2	2	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	5.1346153846154
631094	GRAFTON POLICE DEPARTMENT	1 W MAIN ST	GRAFTON	WV	26354	TAYLOR	54091	WV0460100	3	105	6	0	2	0	2	1	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	-88	1	0	0	1	1	1	1	0	0	0	0	0	 	-88	-88	-88	0	1	3	2	1	2	1	2	0	0	0	0	0	0	0	0	5.1346153846154
631106	HARPERS FERRY POLICE DEPARTMENT	PO BOX 551	HARPERS FERRY	WV	25425	JEFFERSON	54037	WV0190400	3	106	2	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	0	0	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	2	4	1	1	2	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	5.2860411899313
631109	HARTFORD POLICE DEPARTMENT	PO BOX 7	HARTFORD	WV	25247	MASON	54053	WV0275000	3	107	1	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	1	0	1	1	0	0	0	0	0	0	0	0	 	-88	-88	0	0	0	0	0	0	1	1	0	0	0	0	 	-88	-88	-88	0	77	-8	2	4	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	6.6611570247934
631114	HUNTINGTON POLICE DEPARTMENT	675 10TH ST	HUNTINGTON	WV	25701	CABELL	54011	WV0060200	3	101	113	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	0	0	0	0	0	0	0	 	-88	-88	0	0	1	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	4	-8	4	2	3	1	10	1	1	1	0	0	0	0	0	1.0868824531516
631119	JEFFERSON COUNTY SHERIFF'S OFFICE	102 INDUSTRIAL BLVD STE 102	KEARNEYSVILLE	WV	25430	JEFFERSON	54037	WV0190000	1	203	25	0	2	0	1	1	2	 	1	2	2	1	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	1	1	0	1	1	0	 	-88	-88	0	1	0	1	1	1	1	0	0	0	0	0	 	-88	-88	-88	0	3	-8	2	2	3	1	1	1	1	1	0	0	0	0	0	3.9194630872483
631122	KANAWHA COUNTY SHERIFF'S OFFICE	301 VIRGINIA ST E	CHARLESTON	WV	25301	KANAWHA	54039	WV0200000	1	202	98	0	2	0	2	2	-9	 	-9	-9	-9	-9	-9	-9	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	0	0	0	0	1	0	 	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	1	77	-8	2	2	2	1	0	0	0	0	0	0	0	0	0	3.989010989011
631123	KENOVA POLICE DEPARTMENT	1501 PINE ST	KENOVA	WV	25530	WAYNE	54099	WV0500200	3	105	9	0	1	0	1	-9	-9	 	-9	-9	-9	-9	-9	1	-9	-9	2013	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	1	9	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	 	-88	0	1	 	-88	2	2	77	77	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-8	77	-8	 	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	77	77	77	1	77	77	1	1	1	1	1	77	-8	2	-8	2	-8	1	1	1	1	77	-8	77	-8	77	-8	77	-8	2	 	-88	1	1	0	1	1	0	 	0	1	0	1	0	0	 	-88	0	3	3	3	3	3	3	3	3	77	1	0	0	0	0	0	1	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	1	1	1	1	1	0	0	0	0	1	1	0	 	-88	-88	-88	0	-9	 	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	5.1346153846154
631125	KEYSER POLICE DEPARTMENT	111 N DAVIS ST	KEYSER	WV	26726	MINERAL	54057	WV0290100	3	105	10	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	0	0	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	77	-8	2	2	2	1	3	0	-9	-9	-9	-9	-9	-9	-9	5.1346153846154
631130	LEWISBURG POLICE DEPARTMENT	119 PRESTON BLVD	LEWISBURG	WV	24901	GREENBRIER	54025	WV0130100	3	104	12	0	2	0	-9	-9	-9	 	-9	-9	-9	-9	-9	-9	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	1	1	1	1	1	1	1	0	0	1	0	 	-88	-88	0	1	1	1	1	1	1	0	1	0	0	0	 	-88	-88	-88	0	3	-8	2	2	3	1	3	1	2	2	0	0	0	0	0	4.6184971098267
631134	LOGAN POLICE DEPARTMENT	219 DINGESS ST	LOGAN	WV	25601	LOGAN	54045	WV0230100	3	105	8	0	1	0	-9	-9	-9	 	-9	-9	-9	-9	-9	1	-9	3	2015	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	1	6	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	 	-88	0	15	 	-88	2	2	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	-8	2	-8	 	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	2	1	1	1	1	2	1	1	1	2	-8	1	1	-88	-8	-88	-8	1	1	1	1	1	1	1	1	1	1	-88	-8	2	 	-88	1	0	0	0	0	0	 	0	0	0	0	0	0	 	-88	0	3	3	4	4	3	2	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	1	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	-9	 	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	6	0	0	0	0	0	0	0	0	5.1346153846154
631152	MCDOWELL COUNTY SHERIFF'S OFFICE/LAW ENFORCEMENT	90 WYOMING ST STE 117	WELCH	WV	24801	MCDOWELL	54047	WV0240000	1	204	16	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	1	0	0	0	1	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	3	-8	3	2	2	1	3	1	0	4	-9	-9	-9	-9	-9	4.2648401826484
631153	MCMECHEN POLICE DEPARTMENT	47 9TH ST	MCMECHEN	WV	26040	MURRAY	 	GA1050000	3	106	4	0	1	0	1	-9	-9	 	-9	-9	-9	-9	-9	1	-9	10	2015	6	2	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	2	-88	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	 	-88	0	4	 	-88	1	2	1	1	1	1	1	1	1	1	1	0	1	0	0	 	-88	-88	0	1	7	When Cases are Closed	2	1	1	1	0	0	0	0	 	-88	0	1	1	1	1	1	2	1	1	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	 	-88	1	0	1	1	0	0	 	0	0	0	0	0	0	 	-88	0	2	2	4	4	4	4	2	4	2	1	0	0	0	0	0	1	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	0	0	0	0	0	0	0	0	0	0	 	1	1	0	0	-9	 	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	0	0	0	0	0	0	0	0	0	5.2860411899313
631160	MONONGAH POLICE DEPARTMENT	430 BRIDGE ST	MONONGAH	WV	26554	MARION	54049	WV0250400	3	106	1	0	1	0	1	1	-9	 	-9	-9	-9	-9	-9	1	-9	3	2016	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	Training not complete for part time Officers	2	0	1	5	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	0	 	-88	0	1	 	-88	1	2	1	1	0	0	0	0	0	0	0	1	0	0	1	Personal/family contact	2	0	0	1	3	 	-88	1	1	1	0	1	0	0	 	-88	0	1	1	1	1	2	77	1	1	2	1	2	1	2	2	-8	2	-8	1	2	1	2	1	2	1	2	1	2	2	-8	2	 	-88	1	1	1	1	0	1	? Unsure	0	0	1	1	0	0	 	-88	0	2	2	3	3	3	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	0	1	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	-9	 	-9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	1	0	0	0	0	0	0	0	0	5.2860411899313
