,county,state,geocode_status,geocode_success,geo_formatted_address,lat,lng,FIPS
1925,Gaston,North Carolina,OK,1,"Gaston, NC, USA",36.5004281,-77.6449804,37071
1926,Gates,North Carolina,OK,1,"Gates, NC 27937, USA",36.5038287,-76.7698726,37073
1927,Graham,North Carolina,OK,1,"Graham, NC, USA",36.0690258,-79.4005756,37075
1928,Granville,North Carolina,OK,1,"Granville County, NC, USA",36.2799451,-78.6114999,37077
1929,Greene,North Carolina,OK,1,"Greene County, NC, USA",35.5013936,-77.69941969999999,37079
1930,Guilford,North Carolina,OK,1,"Guilford County, NC, USA",36.0899873,-79.8296743,37081
1931,Halifax,North Carolina,OK,1,"Halifax, NC 27839, USA",36.328486,-77.5894199,37083
1932,Harnett,North Carolina,OK,1,"Harnett, NC 27546, USA",35.34528,-78.7925,37085
1933,Haywood,North Carolina,OK,1,"Haywood County, NC, USA",35.624394,-82.99316069999999,37087
1934,Henderson,North Carolina,OK,1,"Henderson, NC, USA",36.3294305,-78.39920099999999,37089
1935,Hertford,North Carolina,OK,1,"Hertford, NC 27944, USA",36.1901579,-76.4660519,37091
1936,Hoke,North Carolina,OK,1,"Hoke County, NC, USA",35.0432488,-79.24511489999999,37093
1937,Hyde,North Carolina,OK,1,"Hyde County, NC, USA",35.3777712,-76.17837390000001,37095
1938,Iredell,North Carolina,OK,1,"Iredell County, NC, USA",35.8310501,-80.89865019999999,37097
1939,Jackson,North Carolina,OK,1,"Jackson, NC 27845, USA",36.3895976,-77.4213614,37099
1940,Johnston,North Carolina,OK,1,"Johnston County, NC, USA",35.4403514,-78.3842227,37101
1941,Jones,North Carolina,OK,1,"Jones County, NC, USA",35.0306293,-77.3324425,37103
1942,Lee,North Carolina,OK,1,"Lee County, NC, USA",35.4693744,-79.1548533,37105
1943,Lenoir,North Carolina,OK,1,"Lenoir, NC, USA",35.9140196,-81.5389849,37107
1944,Lincoln,North Carolina,OK,1,"Lincoln County, NC, USA",35.4637028,-81.20781640000001,37109
1945,McDowell,North Carolina,OK,1,"McDowell County, NC, USA",35.6984405,-82.08429009999999,37111
1946,Macon,North Carolina,OK,1,"Macon, NC 27551, USA",36.4387585,-78.0838809,37113
1947,Madison,North Carolina,OK,1,"Madison, NC 27025, USA",36.385415,-79.959485,37115
1948,Martin,North Carolina,OK,1,"Martin County, NC, USA",35.8733053,-77.1485163,37117
1949,Mecklenburg,North Carolina,OK,1,"Mecklenburg County, NC, USA",35.2632655,-80.8543847,37119
1950,Mitchell,North Carolina,OK,1,"Mitchell County, NC, USA",36.0277763,-82.1496049,37121
1951,Montgomery,North Carolina,OK,1,"Montgomery County, NC, USA",35.3587922,-79.87448359999999,37123
1952,Moore,North Carolina,OK,1,"Moore County, NC, USA",35.3674493,-79.4703885,37125
1953,Nash,North Carolina,OK,1,"Nash County, NC, USA",35.9597948,-77.973865,37127
1954,New Hanover,North Carolina,OK,1,"New Hanover County, NC, USA",34.2154913,-77.88245959999999,37129
1955,Northampton,North Carolina,OK,1,"Northampton County, NC, USA",36.4159635,-77.4242972,37131
1956,Onslow,North Carolina,OK,1,"Onslow County, NC, USA",34.6540094,-77.4701972,37133
1957,Orange,North Carolina,OK,1,"Orange County, NC, USA",36.0263022,-79.1096901,37135
1958,Pamlico,North Carolina,OK,1,"Pamlico County, NC, USA",35.1337865,-76.6874701,37137
1959,Pasquotank,North Carolina,OK,1,"Pasquotank County, NC, USA",36.2927068,-76.317414,37139
1960,Pender,North Carolina,OK,1,"Pender County, NC, USA",34.5170729,-77.8367282,37141
1961,Perquimans,North Carolina,OK,1,"Perquimans County, NC, USA",36.1329763,-76.4100267,37143
1962,Person,North Carolina,OK,1,"Person County, NC, USA",36.3528221,-78.9288242,37145
1963,Pitt,North Carolina,OK,1,"Pitt County, NC, USA",35.5589221,-77.4242972,37147
1964,Polk,North Carolina,OK,1,"Polk County, NC, USA",35.2686842,-82.1713632,37149
1965,Randolph,North Carolina,OK,1,"Randolph County, NC, USA",35.7449531,-79.8296743,37151
1966,Richmond,North Carolina,OK,1,"Richmond County, NC, USA",35.003045,-79.7848422,37153
1967,Robeson,North Carolina,OK,1,"Robeson County, NC, USA",34.6383858,-79.1096901,37155
1968,Rockingham,North Carolina,OK,1,"Rockingham, NC 28379, USA",34.9393201,-79.7739457,37157
1969,Rowan,North Carolina,OK,1,"Rowan County, NC, USA",35.6303455,-80.54384499999999,37159
1970,Rutherford,North Carolina,OK,1,"Rutherford County, NC, USA",35.4258737,-81.909826,37161
1971,Sampson,North Carolina,OK,1,"Sampson County, NC, USA",34.9197548,-78.3842227,37163
1972,Scotland,North Carolina,OK,1,"Scotland County, NC, USA",34.8451203,-79.4703885,37165
1973,Stanly,North Carolina,OK,1,"Stanly County, NC, USA",35.30145540000001,-80.23213129999999,37167
1974,Stokes,North Carolina,OK,1,"Stokes, NC 27884, USA",35.7160177,-77.26580969999999,37169
1975,Surry,North Carolina,OK,1,"Surry County, NC, USA",36.3743453,-80.6770787,37171
1976,Swain,North Carolina,OK,1,"Swain County, NC, USA",35.4328955,-83.46435509999999,37173
1977,Transylvania,North Carolina,OK,1,"Transylvania County, NC, USA",35.2190534,-82.7778579,37175
1978,Tyrrell,North Carolina,OK,1,"Tyrrell County, NC, USA",35.8925537,-76.17837390000001,37177
1979,Union,North Carolina,OK,1,"Union County, NC, USA",34.9338651,-80.54384499999999,37179
1980,Vance,North Carolina,OK,1,"Vance County, NC, USA",36.3479057,-78.4297187,37181
1981,Wake,North Carolina,OK,1,"Wake County, NC, USA",35.8031909,-78.5660852,37183
1982,Warren,North Carolina,OK,1,"Warren County, NC, USA",36.4352131,-78.0195387,37185
1983,Washington,North Carolina,OK,1,"Washington, NC, USA",35.54655169999999,-77.0521742,37187
1984,Watauga,North Carolina,OK,1,"Watauga County, NC, USA",36.1941825,-81.73494199999999,37189
1985,Wayne,North Carolina,OK,1,"Wayne County, NC, USA",35.3565499,-77.973865,37191
1986,Wilkes,North Carolina,OK,1,"Wilkes County, NC, USA",36.202858,-81.2518833,37193
1987,Wilson,North Carolina,OK,1,"Wilson, NC, USA",35.7212689,-77.9155395,37195
1988,Yadkin,North Carolina,OK,1,"Yadkin County, NC, USA",36.2023597,-80.6770787,37197
1989,Yancey,North Carolina,OK,1,"Yancey County, NC, USA",35.888897,-82.34518899999999,37199
1990,Adams,North Dakota,OK,1,"Adams, ND 58210, USA",48.4213852,-98.0789893,38001
1991,Barnes,North Dakota,OK,1,"Barnes County, ND, USA",46.926176,-98.12223379999999,38003
1992,Benson,North Dakota,OK,1,"Benson County, ND, USA",48.088634,-99.4648442,38005
1993,Billings,North Dakota,OK,1,"Billings County, ND, USA",47.0560305,-103.3906121,38007
1994,Bottineau,North Dakota,OK,1,"Bottineau, ND 58318, USA",48.8272301,-100.4456984,38009
1995,Bowman,North Dakota,OK,1,"Bowman, ND 58623, USA",46.1830618,-103.3949061,38011
1996,Burke,North Dakota,OK,1,"Burke County, ND, USA",48.7704377,-102.4633691,38013
1997,Burleigh,North Dakota,OK,1,"Burleigh County, ND, USA",47.0448552,-100.5049676,38015
1998,Cass,North Dakota,OK,1,"Cass County, ND, USA",47.071168,-97.12155790000001,38017
1999,Cavalier,North Dakota,OK,1,"Cavalier, ND 58220, USA",48.7938813,-97.6223098,38019
2000,Dickey,North Dakota,OK,1,"Dickey, ND, USA",46.5369203,-98.4678716,38021
2001,Divide,North Dakota,OK,1,"Divide County, ND, USA",48.80561540000001,-103.582951,38023
2002,Dunn,North Dakota,OK,1,"Dunn County, ND, USA",47.2121625,-102.72602,38025
2003,Eddy,North Dakota,OK,1,"Eddy County, ND, USA",47.6963964,-98.88718159999999,38027
2004,Emmons,North Dakota,OK,1,"Emmons County, ND, USA",46.2061318,-100.2953039,38029
2005,Foster,North Dakota,OK,1,"Foster County, ND, USA",47.4991972,-98.874618,38031
2006,Golden Valley,North Dakota,OK,1,"Golden Valley, ND 58541, USA",47.2908418,-102.0646172,38033
2007,Grand Forks,North Dakota,OK,1,"Grand Forks, ND, USA",47.9252568,-97.0328547,38035
2008,Grant,North Dakota,OK,1,"Grant County, ND, USA",46.3951108,-101.5535564,38037
2009,Griggs,North Dakota,OK,1,"Griggs County, ND, USA",47.3876664,-98.25542949999999,38039
2010,Hettinger,North Dakota,OK,1,"Hettinger, ND 58639, USA",46.0013946,-102.6368239,38041
2011,Kidder,North Dakota,OK,1,"Kidder County, ND, USA",46.8766313,-99.7506856,38043
2012,LaMoure,North Dakota,OK,1,"Lamoure, ND 58458, USA",46.3571915,-98.2945434,38045
2013,Logan,North Dakota,OK,1,"Logan, ND 58701, USA",48.1483433,-101.1537688,38047
2014,McHenry,North Dakota,OK,1,"McHenry, ND 58464, USA",47.5763012,-98.5917473,38049
2015,McIntosh,North Dakota,OK,1,"McIntosh County, ND, USA",46.054323,-99.376592,38051
2016,McKenzie,North Dakota,OK,1,"McKenzie, ND 58572, USA",46.8236143,-100.4152368,38053
2017,McLean,North Dakota,OK,1,"McLean County, ND, USA",47.6185079,-101.131122,38055
2018,Mercer,North Dakota,OK,1,"Mercer, ND 58559, USA",47.4769315,-100.7433009,38057
2019,Morton,North Dakota,OK,1,"Morton County, ND, USA",46.6683872,-101.1621736,38059
2020,Mountrail,North Dakota,OK,1,"Mountrail County, ND, USA",48.2169859,-102.326433,38061
2021,Nelson,North Dakota,OK,1,"Nelson County, ND, USA",47.9519514,-98.1259898,38063
2022,Oliver,North Dakota,OK,1,"Oliver County, ND, USA",47.1217918,-101.342985,38065
2023,Pembina,North Dakota,OK,1,"Pembina, ND 58271, USA",48.9663765,-97.2436761,38067
2024,Pierce,North Dakota,OK,1,"Pierce County, ND, USA",48.0379438,-100.0575335,38069
2025,Ramsey,North Dakota,OK,1,"Ramsey County, ND, USA",48.3076017,-98.7287191,38071
2026,Ransom,North Dakota,OK,1,"Ransom County, ND, USA",46.4937656,-97.6257919,38073
2027,Renville,North Dakota,OK,1,"Renville County, ND, USA",48.8582263,-101.6334298,38075
2028,Richland,North Dakota,OK,1,"Richland County, ND, USA",46.1546779,-96.89586560000001,38077
2029,Rolette,North Dakota,OK,1,"Rolette, ND 58366, USA",48.66083279999999,-99.841533,38079
2030,Sargent,North Dakota,OK,1,"Sargent County, ND, USA",46.1089195,-97.61524179999999,38081
2031,Sheridan,North Dakota,OK,1,"Sheridan County, ND, USA",47.5391971,-100.2844016,38083
2032,Sioux,North Dakota,OK,1,"Sioux County, ND, USA",46.0512004,-101.1175392,38085
2033,Slope,North Dakota,OK,1,"Slope County, ND, USA",46.4129398,-103.5021012,38087
2034,Stark,North Dakota,OK,1,"Stark County, ND, USA",46.8250004,-102.6554727,38089
2035,Steele,North Dakota,OK,1,"Steele, ND 58482, USA",46.85470650000001,-99.91593809999999,38091
2036,Stutsman,North Dakota,OK,1,"Stutsman County, ND, USA",46.939184,-98.99091390000001,38093
2037,Towner,North Dakota,OK,1,"Towner, ND 58788, USA",48.3458325,-100.4054123,38095
2038,Traill,North Dakota,OK,1,"Traill County, ND, USA",47.4636775,-97.1256368,38097
2039,Walsh,North Dakota,OK,1,"Walsh County, ND, USA",48.3777874,-97.75288719999999,38099
2040,Ward,North Dakota,OK,1,"Ward County, ND, USA",48.21474509999999,-101.5805256,38101
2041,Wells,North Dakota,OK,1,"Wells County, ND, USA",47.5217126,-99.57518449999999,38103
2042,Williams,North Dakota,OK,1,"Williams County, ND, USA",48.432044,-103.2923954,38105
2043,Adams,Ohio,OK,1,"Adams County, OH, USA",38.8907822,-83.5070203,39001
2044,Allen,Ohio,OK,1,"Allen County, OH, USA",40.769946,-84.14351359999999,39003
2045,Ashland,Ohio,OK,1,"Ashland, OH 44805, USA",40.8686675,-82.3182178,39005
2046,Ashtabula,Ohio,OK,1,"Ashtabula, OH 44004, USA",41.8650534,-80.7898089,39007
2047,Athens,Ohio,OK,1,"Athens, OH 45701, USA",39.3292396,-82.1012554,39009
2048,Auglaize,Ohio,OK,1,"Auglaize County, OH, USA",40.5781556,-84.3542049,39011
2049,Belmont,Ohio,OK,1,"Belmont, OH 43718, USA",40.0292374,-81.0389883,39013
2050,Brown,Ohio,OK,1,"Brown Township, OH, USA",40.1373892,-84.0801613,39015
2051,Butler,Ohio,OK,1,"Butler, OH 44822, USA",40.5883933,-82.4248862,39017
2052,Carroll,Ohio,OK,1,"Carroll, OH 43112, USA",39.7989528,-82.7010016,39019
2053,Champaign,Ohio,OK,1,"Champaign County, OH, USA",40.10258169999999,-83.804868,39021
2054,Clark,Ohio,OK,1,"Clark County, OH, USA",39.8912092,-83.67739279999999,39023
2055,Clermont,Ohio,OK,1,"Clermont County, OH, USA",39.0928449,-84.1857115,39025
2056,Clinton,Ohio,OK,1,"Clinton, OH, USA",40.9267224,-81.63040219999999,39027
2057,Columbiana,Ohio,OK,1,"Columbiana, OH 44408, USA",40.88839309999999,-80.69396429999999,39029
2058,Coshocton,Ohio,OK,1,"Coshocton, OH 43812, USA",40.2720151,-81.8595756,39031
2059,Crawford,Ohio,OK,1,"Crawford County, OH, USA",40.8268068,-82.99316069999999,39033
2060,Cuyahoga,Ohio,OK,1,"Cuyahoga County, OH, USA",41.433923,-81.67582,39035
2061,Darke,Ohio,OK,1,"Darke County, OH, USA",40.1056572,-84.68974949999999,39037
2062,Defiance,Ohio,OK,1,"Defiance, OH 43512, USA",41.2844933,-84.3557802,39039
2063,Delaware,Ohio,OK,1,"Delaware, OH 43015, USA",40.2986724,-83.067965,39041
2064,Erie,Ohio,OK,1,Lake Erie,42.0668852,-81.3399414,39043
2065,Fairfield,Ohio,OK,1,"Fairfield, OH, USA",39.3454673,-84.5603187,39045
2066,Fayette,Ohio,OK,1,"Fayette, OH 43521, USA",41.6733839,-84.3268925,39047
2067,Franklin,Ohio,OK,1,"Franklin, OH 45005, USA",39.5589474,-84.30410739999999,39049
2068,Fulton,Ohio,OK,1,"Fulton, OH 43321, USA",40.4625607,-82.8287895,39051
2069,Gallia,Ohio,OK,1,"Gallia County, OH, USA",38.8619254,-82.34518899999999,39053
2070,Geauga,Ohio,OK,1,"Geauga County, OH, USA",41.4641521,-81.20781640000001,39055
2071,Greene,Ohio,OK,1,"Greene County, OH, USA",39.697399,-83.8897057,39057
2072,Guernsey,Ohio,OK,1,"Guernsey County, OH, USA",40.0731129,-81.42789839999999,39059
2073,Hamilton,Ohio,OK,1,"Hamilton, OH, USA",39.3995008,-84.5613355,39061
2074,Hancock,Ohio,OK,1,"Hancock County, OH, USA",41.0273131,-83.67739279999999,39063
2075,Hardin,Ohio,OK,1,"Hardin County, OH, USA",40.704961,-83.67739279999999,39065
2076,Harrison,Ohio,OK,1,"Harrison, OH 45030, USA",39.2536967,-84.7915999,39067
2077,Henry,Ohio,OK,1,"Henry County, OH, USA",41.3659897,-84.01674229999999,39069
2078,Highland,Ohio,OK,1,"Highland, OH, USA",39.3445075,-83.5974203,39071
2079,Hocking,Ohio,OK,1,"Hocking County, OH, USA",39.4909358,-82.4752757,39073
2080,Holmes,Ohio,OK,1,"Holmes County, OH, USA",40.5540928,-81.909826,39075
2081,Huron,Ohio,OK,1,"Huron, OH 44839, USA",41.3950489,-82.55517329999999,39077
2082,Jackson,Ohio,OK,1,"Jackson, OH 45640, USA",39.0520169,-82.6365536,39079
2083,Jefferson,Ohio,OK,1,"Jefferson, OH 44047, USA",41.7386662,-80.7698066,39081
2084,Knox,Ohio,OK,1,"Knox County, OH, USA",40.459564,-82.3017728,39083
2085,Lake,Ohio,OK,1,"Lake County, OH, USA",41.981532,-81.2518833,39085
2086,Lawrence,Ohio,OK,1,"Lawrence County, OH, USA",38.6232686,-82.5185837,39087
2087,Licking,Ohio,OK,1,"Licking County, OH, USA",40.1460895,-82.4752757,39089
2088,Logan,Ohio,OK,1,"Logan, OH 43138, USA",39.5400672,-82.4070986,39091
2089,Lorain,Ohio,OK,1,"Lorain, OH, USA",41.452819,-82.1823746,39093
2090,Lucas,Ohio,OK,1,"Lucas, OH 44843, USA",40.7050579,-82.4182204,39095
2091,Madison,Ohio,OK,1,"Madison, OH 44057, USA",41.7711633,-81.049819,39097
2092,Mahoning,Ohio,OK,1,"Mahoning County, OH, USA",40.9871753,-80.7214417,39099
2093,Marion,Ohio,OK,1,"Marion, OH 43302, USA",40.5886699,-83.1285242,39101
2094,Medina,Ohio,OK,1,"Medina, OH 44256, USA",41.143245,-81.8552196,39103
2095,Meigs,Ohio,OK,1,"Meigs County, OH, USA",39.0874307,-81.9971108,39105
2096,Mercer,Ohio,OK,1,"Mercer County, OH, USA",40.59405479999999,-84.68974949999999,39107
2097,Miami,Ohio,OK,1,"501 E High St, Oxford, OH 45056, USA",39.5087485,-84.73449149999999,39109
2098,Monroe,Ohio,OK,1,"Monroe, OH, USA",39.44033599999999,-84.3621634,39111
2099,Montgomery,Ohio,OK,1,"Montgomery, OH, USA",39.2281143,-84.35410619999999,39113
2100,Morgan,Ohio,OK,1,"Morgan County, OH, USA",39.6521907,-81.8224362,39115
2101,Morrow,Ohio,OK,1,"Morrow, OH 45152, USA",39.3545046,-84.1271568,39117
2102,Muskingum,Ohio,OK,1,"Muskingum County, OH, USA",39.9478393,-81.9534815,39119
2103,Noble,Ohio,OK,1,"Noble County, OH, USA",39.7465639,-81.42789839999999,39121
2104,Ottawa,Ohio,OK,1,"Ottawa, OH 45875, USA",41.0192185,-84.0471666,39123
2105,Paulding,Ohio,OK,1,"Paulding, OH 45879, USA",41.1381051,-84.5805082,39125
2106,Perry,Ohio,OK,1,"Perry, OH 44081, USA",41.7603259,-81.1409322,39127
2107,Pickaway,Ohio,OK,1,"Pickaway County, OH, USA",39.687828,-82.99316069999999,39129
2108,Pike,Ohio,OK,1,"Pike County, OH, USA",39.0713471,-83.03613759999999,39131
2109,Portage,Ohio,OK,1,"Portage, OH 43451, USA",41.3267189,-83.6507668,39133
2110,Preble,Ohio,OK,1,"Preble County, OH, USA",39.7778251,-84.68974949999999,39135
2111,Putnam,Ohio,OK,1,"Putnam County, OH, USA",41.0540759,-84.1857115,39137
2112,Richland,Ohio,OK,1,"Richland County, OH, USA",40.7566723,-82.5185837,39139
2113,Ross,Ohio,OK,1,"Ross, OH, USA",39.3122782,-84.65050339999999,39141
2114,Sandusky,Ohio,OK,1,"Sandusky, OH 44870, USA",41.4561754,-82.71168209999999,39143
2115,Scioto,Ohio,OK,1,"Scioto County, OH, USA",38.861065,-82.99316069999999,39145
2116,Seneca,Ohio,OK,1,"Seneca County, OH, USA",41.1585179,-83.1649001,39147
2117,Shelby,Ohio,OK,1,"Shelby, OH 44875, USA",40.88144519999999,-82.6618424,39149
2118,Stark,Ohio,OK,1,"Stark County, OH, USA",40.8684676,-81.2518833,39151
2119,Summit,Ohio,OK,1,"Summit County, OH, USA",41.0918991,-81.5596427,39153
2120,Trumbull,Ohio,OK,1,"Trumbull County, OH, USA",41.3064984,-80.7214417,39155
2121,Tuscarawas,Ohio,OK,1,"Tuscarawas, OH, USA",40.3947887,-81.4070577,39157
2122,Union,Ohio,OK,1,"Union, OH, USA",39.8978327,-84.3063343,39159
2123,Van Wert,Ohio,OK,1,"Van Wert, OH 45891, USA",40.8694927,-84.58412229999999,39161
2124,Vinton,Ohio,OK,1,"Vinton, OH 45686, USA",38.9764655,-82.3415421,39163
2125,Warren,Ohio,OK,1,"Warren, OH, USA",41.2375569,-80.81841659999999,39165
2126,Washington,Ohio,OK,1,"Washington County, OH, USA",39.4626397,-81.47183869999999,39167
2127,Wayne,Ohio,OK,1,"Wayne, OH 43466, USA",41.3014415,-83.4735393,39169
2128,Williams,Ohio,OK,1,"Williams County, OH, USA",41.55076020000001,-84.5222189,39171
2129,Wood,Ohio,OK,1,"Wood County, OH, USA",41.34784579999999,-83.67739279999999,39173
2130,Wyandot,Ohio,OK,1,"Wyandot County, OH, USA",40.8471492,-83.33618799999999,39175
2131,Adair,Oklahoma,OK,1,"Adair, OK 74330, USA",36.4367575,-95.2713584,40001
2132,Alfalfa,Oklahoma,OK,1,"Alfalfa, OK 73015, USA",35.218889,-98.606944,40003
2133,Atoka,Oklahoma,OK,1,"Atoka, OK 74525, USA",34.3859257,-96.12832519999999,40005
2134,Beaver,Oklahoma,OK,1,"Beaver, OK 73932, USA",36.81613710000001,-100.5198713,40007
2135,Beckham,Oklahoma,OK,1,"Beckham County, OK, USA",35.2687266,-99.634135,40009
2136,Blaine,Oklahoma,OK,1,"Blaine County, OK, USA",35.8825489,-98.3964938,40011
2137,Bryan,Oklahoma,OK,1,"Bryan County, OK, USA",33.902127,-96.3226072,40013
2138,Caddo,Oklahoma,OK,1,"Caddo, OK 74729, USA",34.1267595,-96.26332289999999,40015
2139,Canadian,Oklahoma,OK,1,"Canadian, OK 74425, USA",35.1773201,-95.65526589999999,40017
2140,Carter,Oklahoma,OK,1,"Carter, OK 73627, USA",35.2189409,-99.50564650000001,40019
2141,Cherokee,Oklahoma,OK,1,"Cherokee, OK 73728, USA",36.7544746,-98.3567403,40021
2142,Choctaw,Oklahoma,OK,1,"Choctaw, OK 73020, USA",35.4975625,-97.2689212,40023
2143,Cimarron,Oklahoma,OK,1,"Cimarron County, OK, USA",36.7936335,-102.6216211,40025
2144,Cleveland,Oklahoma,OK,1,"Cleveland, OK 74020, USA",36.3100688,-96.4641886,40027
2145,Coal,Oklahoma,OK,1,"Coal County, OK, USA",34.568577,-96.2800864,40029
2146,Comanche,Oklahoma,OK,1,"Comanche, OK, USA",34.3689747,-97.96392399999999,40031
2147,Cotton,Oklahoma,OK,1,"Cotton County, OK, USA",34.309094,-98.3964938,40033
2148,Craig,Oklahoma,OK,1,"Craig County, OK, USA",36.7571907,-95.1432068,40035
2149,Creek,Oklahoma,OK,1,"Creek County, OK, USA",35.8362494,-96.3226072,40037
2150,Custer,Oklahoma,OK,1,"Custer County, OK, USA",35.6710818,-98.92453429999999,40039
2151,Delaware,Oklahoma,OK,1,"Delaware, OK 74027, USA",36.7786985,-95.6394227,40041
2152,Dewey,Oklahoma,OK,1,"Dewey, OK, USA",36.7959193,-95.9355387,40043
2153,Ellis,Oklahoma,OK,1,"Ellis County, OK, USA",36.2920072,-99.8124935,40045
2154,Garfield,Oklahoma,OK,1,"Garfield County, OK, USA",36.4361392,-97.87216,40047
2155,Garvin,Oklahoma,OK,1,"Garvin, OK, USA",33.9539972,-94.9424443,40049
2156,Grady,Oklahoma,OK,1,"Grady, OK 73569, USA",34.0203753,-97.66558239999999,40051
2157,Grant,Oklahoma,OK,1,"Grant, OK 74738, USA",33.9430894,-95.5138162,40053
2158,Greer,Oklahoma,OK,1,"Greer County, OK, USA",34.9338651,-99.456155,40055
2159,Harmon,Oklahoma,OK,1,"Harmon, OK 73832, USA",36.1447648,-99.5603898,40057
2160,Harper,Oklahoma,OK,1,"Harper County, OK, USA",36.8203755,-99.634135,40059
2161,Haskell,Oklahoma,OK,1,"Haskell, OK 74436, USA",35.8203784,-95.674149,40061
2162,Hughes,Oklahoma,OK,1,"Hughes County, OK, USA",35.1380279,-96.3226072,40063
2163,Jackson,Oklahoma,OK,1,"Jackson County, OK, USA",34.5834576,-99.456155,40065
2164,Jefferson,Oklahoma,OK,1,"Jefferson, OK 73766, USA",36.7205853,-97.79060989999999,40067
2165,Johnston,Oklahoma,OK,1,"Johnston County, OK, USA",34.2855117,-96.62106109999999,40069
2166,Kay,Oklahoma,OK,1,"Kay County, OK, USA",36.8234478,-97.179026,40071
2167,Kingfisher,Oklahoma,OK,1,"Kingfisher, OK 73750, USA",35.861432,-97.9317203,40073
2168,Kiowa,Oklahoma,OK,1,"Kiowa, OK 74553, USA",34.7206515,-95.89915859999999,40075
2169,Latimer,Oklahoma,OK,1,"Latimer County, OK, USA",34.835035,-95.3102505,40077
2170,Le Flore,Oklahoma,OK,1,"Le Flore, OK, USA",34.8984359,-94.9818513,40079
2171,Lincoln,Oklahoma,OK,1,"Lincoln County, OK, USA",35.6342646,-96.83509989999999,40081
2172,Logan,Oklahoma,OK,1,"Logan, OK 73848, USA",36.5726391,-100.2171969,40083
2173,Love,Oklahoma,OK,1,"Love County, OK, USA",33.985839,-97.2221421,40085
2174,McClain,Oklahoma,OK,1,"McClain County, OK, USA",35.0282316,-97.4814163,40087
2175,McCurtain,Oklahoma,OK,1,"McCurtain, OK, USA",35.1498196,-94.97078909999999,40089
